repeat,spearman_vs_full,highest_risk_node,top5_jaccard_vs_full,top5_overlap_vs_full,top10_jaccard_vs_full,top10_overlap_vs_full,top20_jaccard_vs_full,top20_overlap_vs_full
281,0.888460475378033,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
282,0.807243834799554,134,0.1111111111111111,0.2,0.1111111111111111,0.2,0.42857142857142855,0.6
283,0.9063171281742147,157,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
284,0.8144365798284979,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.42857142857142855,0.6
285,0.8528428732965123,157,0.25,0.4,0.42857142857142855,0.6,0.42857142857142855,0.6
286,0.8471936947695248,157,0.25,0.4,0.5384615384615384,0.7,0.6666666666666666,0.8
287,0.8789251222471546,157,0.42857142857142855,0.6,0.42857142857142855,0.6,0.5384615384615384,0.7
288,0.8270661604228906,157,0.42857142857142855,0.6,0.6666666666666666,0.8,0.5384615384615384,0.7
289,0.8787395727245416,157,0.25,0.4,0.42857142857142855,0.6,0.6666666666666666,0.8
290,0.8704079469139374,157,0.1111111111111111,0.2,0.3333333333333333,0.5,0.42857142857142855,0.6
291,0.8848898222380781,157,0.25,0.4,0.25,0.4,0.5384615384615384,0.7
292,0.8507782888613701,157,0.42857142857142855,0.6,0.3333333333333333,0.5,0.5384615384615384,0.7
293,0.8345653212323859,119,0.25,0.4,0.5384615384615384,0.7,0.5384615384615384,0.7
294,0.8862757727335622,119,0.25,0.4,0.42857142857142855,0.6,0.6,0.75
295,0.8639749675769973,157,0.25,0.4,0.25,0.4,0.42857142857142855,0.6
296,0.8427522893458913,74,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
297,0.819605897082908,99,0.0,0.0,0.1111111111111111,0.2,0.3793103448275862,0.55
298,0.8780544573056731,157,0.1111111111111111,0.2,0.42857142857142855,0.6,0.3793103448275862,0.55
299,0.856026742263881,157,0.42857142857142855,0.6,0.5384615384615384,0.7,0.5384615384615384,0.7
