repeat,spearman_vs_full,highest_risk_node,top5_jaccard_vs_full,top5_overlap_vs_full,top10_jaccard_vs_full,top10_overlap_vs_full,top20_jaccard_vs_full,top20_overlap_vs_full
273,0.8420168067226892,0,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
274,0.8337961271465109,0,0.25,0.4,0.5384615384615384,0.7,0.48148148148148145,0.65
275,0.7928754110339788,0,0.25,0.4,0.42857142857142855,0.6,0.6,0.75
276,0.8200584581658751,63,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
277,0.7751187431494339,0,0.6666666666666666,0.8,0.5384615384615384,0.7,0.6,0.75
278,0.848118377785897,0,0.1111111111111111,0.2,0.3333333333333333,0.5,0.48148148148148145,0.65
279,0.8264523200584583,0,0.25,0.4,0.42857142857142855,0.6,0.5384615384615384,0.7
280,0.8504932407745709,0,0.1111111111111111,0.2,0.42857142857142855,0.6,0.5384615384615384,0.7
281,0.8374862988673731,0,0.42857142857142855,0.6,0.6666666666666666,0.8,0.7391304347826086,0.85
282,0.8621118012422362,0,0.42857142857142855,0.6,0.42857142857142855,0.6,0.5384615384615384,0.7
283,0.8455608330288638,63,0.25,0.4,0.42857142857142855,0.6,0.6666666666666666,0.8
284,0.8083302886371942,46,0.42857142857142855,0.6,0.5384615384615384,0.7,0.6,0.75
285,0.81899890390939,0,0.42857142857142855,0.6,0.42857142857142855,0.6,0.42857142857142855,0.6
286,0.8532334672999635,0,0.42857142857142855,0.6,0.6666666666666666,0.8,0.6,0.75
287,0.7854219948849105,0,0.42857142857142855,0.6,0.42857142857142855,0.6,0.48148148148148145,0.65
288,0.7995981001096092,0,0.25,0.4,0.5384615384615384,0.7,0.6,0.75
289,0.8225063938618926,0,0.6666666666666666,0.8,0.6666666666666666,0.8,0.5384615384615384,0.7
290,0.8204238217025941,0,0.42857142857142855,0.6,0.5384615384615384,0.7,0.5384615384615384,0.7
291,0.8644866642309098,0,0.6666666666666666,0.8,0.3333333333333333,0.5,0.6,0.75
292,0.8732188527584946,0,0.42857142857142855,0.6,0.5384615384615384,0.7,0.48148148148148145,0.65
293,0.7809645597369383,0,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6666666666666666,0.8
294,0.718962367555718,0,0.6666666666666666,0.8,0.5384615384615384,0.7,0.5384615384615384,0.7
295,0.8156740957252469,0,0.42857142857142855,0.6,0.3333333333333333,0.5,0.5384615384615384,0.7
296,0.7639386189258314,0,0.42857142857142855,0.6,0.5384615384615384,0.7,0.48148148148148145,0.65
297,0.8795396419437341,0,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6,0.75
298,0.8220679576178299,0,0.42857142857142855,0.6,0.42857142857142855,0.6,0.6666666666666666,0.8
299,0.8160394592619656,0,0.42857142857142855,0.6,0.3333333333333333,0.5,0.6,0.75
